Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",OlmOCRv1,0.065749,0.095331,7,170,14,0,27,22,2905,514,0.856643,286,41,0.759615,104,25,0,3,3,0.846951,0.01232,6,6,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,OlmOCRv1,0.047558,0.095465,0,104,7,0,21,19,2334,419,0.821596,213,38,0.775,40,9,0.818182,11,2,0.842727,0.025126,10,10,1753,1750-1774
Ogilby - 1671 - America_page_399.md,OlmOCRv1,0.036304,0.080097,2,79,7,0,17,16,2424,412,0.865471,223,30,0.871429,70,9,0.666667,3,1,0.859917,0.025316,10,10,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,OlmOCRv1,0.02723,0.059459,0,29,0,0,8,3,1065,185,0.904255,94,9,0.714286,7,2,0,1,1,0.914656,0.00565,1,1,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,OlmOCRv1,0.019231,0.090426,0,20,0,0,10,7,1040,188,0.851064,94,14,1,8,0,0.8,5,1,0.850303,0.022472,4,4,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,OlmOCRv1,0.016423,0.070707,0,16,2,0,8,6,1096,198,0.885714,105,12,1,12,0,0.538462,13,6,0.893426,0.010526,2,2,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,OlmOCRv1,0.085331,0.182898,17,321,75,1,63,90,4840,842,0.682028,434,138,0.545455,77,35,0,8,8,0.664982,0.076923,60,54,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",OlmOCRv1,0.02784,0.084,0,31,6,0,11,10,1329,250,0.816514,109,20,0.794872,39,8,0,2,2,0.854151,0.025105,6,6,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",OlmOCRv1,0.272292,0.317406,265,620,25,40,104,42,3342,586,0.486239,327,168,0.479452,73,38,0.133333,15,13,0.667849,0.05364,28,26,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",OlmOCRv1,0.083483,0.141104,10,213,9,1,41,27,2779,489,0.773381,278,63,0.764706,136,32,0.826087,23,4,0.779281,0.035635,16,15,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,OlmOCRv1,0.104338,0.216981,4,150,36,0,34,35,1821,318,0.622857,175,66,0.6,65,26,0,3,3,0.638809,0.042254,12,12,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",OlmOCRv1,0.113683,0.208679,37,872,142,4,156,167,9245,1567,0.704319,903,267,0.682692,416,132,0.625,16,6,0.659067,0.038163,54,51,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",OlmOCRv1,0.11576,0.214022,5,152,9,0,37,21,1434,271,0.730964,197,53,0.727273,11,3,0,2,2,0.682245,0.025641,6,6,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,OlmOCRv1,0.015497,0.064516,2,15,0,0,8,6,1097,217,0.879121,91,11,0.904762,21,2,0.75,4,1,0.906429,0.004785,1,1,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,OlmOCRv1,0.027957,0.116279,2,21,3,0,9,11,930,172,0.790698,86,18,0.875,32,4,0,1,1,0.80484,0.055215,9,9,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",OlmOCRv1,0.087258,0.186842,6,162,21,1,34,36,2166,380,0.70614,228,67,0.631579,38,14,0.2,5,4,0.690725,0.037464,13,13,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,OlmOCRv1,0.071279,0.152542,5,156,9,0,30,33,2385,413,0.714286,203,58,0.606061,33,13,0,3,3,0.734876,0.060052,23,22,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",OlmOCRv1,0.019809,0.06015,2,24,3,0,9,7,1464,266,0.9,130,13,0.901961,51,5,0,1,1,0.901766,0.007782,2,2,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,OlmOCRv1,0.017045,0.098039,0,20,1,0,10,10,1232,204,0.80198,101,20,0.833333,6,1,0,1,1,0.824194,0.025773,5,5,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,OlmOCRv1,0.021277,0.096774,0,19,0,0,9,6,893,155,0.841463,82,13,1,3,0,0,1,1,0.8411,0.034247,5,5,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",OlmOCRv1,0.136739,0.245652,9,311,28,0,64,49,2545,460,0.586498,237,98,0.290323,31,22,0,9,9,0.607547,0.083333,33,33,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,OlmOCRv1,0.065722,0.179775,1,41,9,0,8,8,776,89,0.816092,87,16,0.791667,24,5,0.5,2,1,0.707332,0,0,0,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,OlmOCRv1,0.295503,0.602484,209,36,31,79,6,12,934,161,0.848739,119,18,0.59375,32,13,0.953125,64,3,0.382582,0.017094,4,4,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",OlmOCRv2,0.04565,0.098802,7,142,21,2,29,35,3724,668,0.825826,333,58,0.808081,99,19,0.333333,3,2,0.826383,0.026521,17,17,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",OlmOCRv2,0.060593,0.098765,3,135,3,0,25,15,2327,405,0.834862,218,36,0.803738,107,21,0,1,1,0.844302,0.013158,5,5,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",OlmOCRv2,0.061022,0.131356,10,190,40,2,35,56,3933,708,0.78803,401,85,0.787402,127,27,-3,4,16,0.770773,0.020741,14,12,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",OlmOCRv2,0.097521,0.103858,22,150,5,3,25,7,1815,337,0.846154,182,28,0.721519,79,22,0.555556,9,4,0.868606,0.009524,3,3,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,OlmOCRv2,0.105192,0.163677,23,154,56,2,26,45,2215,446,0.716216,222,63,0.486842,76,39,0,1,1,0.708326,0.056872,24,21,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,OlmOCRv2,0.024329,0.097778,1,23,5,1,8,13,1192,225,0.816514,109,20,0.851852,27,4,0,1,1,0.826493,0.045872,10,10,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,OlmOCRv2,0.01104,0.054662,0,18,1,0,8,9,1721,311,0.896774,155,16,0.884615,78,9,0.833333,6,1,0.901394,0.016502,5,5,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",OlmOCRv2,0.045005,0.069372,3,172,16,1,33,19,4244,764,0.873563,348,44,0.872093,172,22,0,4,4,0.893193,0.013661,10,10,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,OlmOCRv2,0.147198,0.199377,212,56,231,2,20,106,3390,642,0.598684,304,122,0.626582,158,59,0.785714,14,3,0.666332,0.028846,18,13,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,OlmOCRv2,0.084699,0.127711,2,177,7,0,35,18,2196,415,0.79646,226,46,0.743243,74,19,0,3,3,0.802606,0.023684,9,9,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,OlmOCRv2,0.033499,0.052288,8,18,1,1,4,3,806,153,0.890625,64,7,0.903226,31,3,0.4,5,3,0.90499,0.006667,1,1,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,OlmOCRv2,0.050668,0.110521,32,169,76,5,23,76,5467,941,0.796421,447,91,0.705882,255,75,0.5,2,1,0.806245,0.040087,37,35,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",OlmOCRv2,0.090008,0.212587,5,318,13,0,116,36,3733,715,0.755627,311,76,0.761468,109,26,0.555556,9,4,0.605559,0.043406,26,26,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",OlmOCRv2,0.031803,0.064635,4,170,13,0,40,30,5880,1083,0.877016,496,61,0.859574,235,33,0.333333,6,4,0.894882,0.010547,11,11,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,OlmOCRv2,0.061032,0.135894,10,200,16,1,46,45,3703,677,0.746835,316,80,0.727941,136,37,0.764706,17,4,0.77361,0.017405,11,11,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,OlmOCRv2,0.040067,0.104412,15,98,31,0,21,50,3594,680,0.836512,367,60,0.839161,286,46,0.882353,17,2,0.792112,0.027314,18,18,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,OlmOCRv2,0.029314,0.072902,3,103,9,1,31,21,3923,727,0.890909,330,36,0.84127,63,10,0,2,2,0.875687,0.017217,12,12,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,OlmOCRv2,0.012162,0.051724,0,12,6,0,6,9,1480,290,0.9,140,14,0.947368,57,3,0,1,1,0.89583,0.028169,8,8,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,OlmOCRv2,0.163745,0.261097,71,206,106,16,42,42,2339,383,0.65,200,70,0.685714,140,44,0.2,10,8,0.655443,0.058824,21,20,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",OlmOCRv2,0.045417,0.079268,0,163,3,0,32,20,3655,656,0.856667,300,43,0.843023,172,27,0.5,6,3,0.870968,0.011218,7,7,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,OlmOCRv2,0.037488,0.117073,5,29,6,2,10,12,1067,205,0.813187,91,17,0.8,45,9,0.5,4,2,0.823319,0.030457,6,6,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,OlmOCRv2,0.150975,0.239175,165,226,414,24,30,178,5332,970,0.671206,514,169,0.652482,282,98,0.4,5,3,0.648149,0.059129,57,55,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,OlmOCRv2,0.087569,0.153846,0,127,16,0,29,15,1633,286,0.797386,153,31,0.884615,78,9,0.25,4,3,0.784813,0.015564,4,4,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,OlmOCRv2,0.015347,0.066852,0,27,4,0,11,13,2020,359,0.865031,163,22,0.85,80,12,0.666667,3,1,0.883468,0.008621,3,3,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2.md,OlmOCRv2,0.513229,0.624332,94,1767,428,17,301,149,4460,748,0.304945,364,253,0.258373,209,155,0,3,3,0.25667,0.12069,56,42,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,OlmOCRv2,0.012557,0.047872,0,18,7,0,10,8,1991,376,0.920904,177,14,0.893333,75,8,0.666667,3,1,0.917239,0.010929,4,4,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,OlmOCRv2,0.019757,0.090129,1,21,4,0,10,11,1316,233,0.828829,111,19,0.808511,47,9,0.666667,3,1,0.842251,0.017937,4,4,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",OlmOCRv2,0.06238,0.128655,2,332,23,0,82,50,5723,1026,0.808853,497,95,0.804714,297,58,0,2,2,0.795639,0.01589,15,12,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,OlmOCRv2,0.008172,0.034871,5,27,8,0,13,18,4895,889,0.925714,350,26,0.910615,179,16,0,1,1,0.934264,0.013699,12,12,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,OlmOCRv2,0.017483,0.046729,1,19,0,0,6,4,1144,214,0.915888,107,9,0.906977,43,4,0,2,2,0.924156,0.009615,2,2,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,OlmOCRv2,0.017293,0.039474,4,40,2,0,10,8,2660,456,0.937759,241,15,0.785714,14,3,0.666667,3,1,0.933572,0.008969,4,4,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,OlmOCRv2,0.013986,0.055156,5,22,3,0,9,14,2145,417,0.889474,190,21,0.815789,38,7,0.928571,14,1,0.901177,0.009804,4,4,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,OlmOCRv2,0.025487,0.146667,0,33,1,0,18,15,1334,225,0.752381,105,26,0.784314,51,11,0,1,1,0.746458,0.048309,10,10,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,OlmOCRv2,0.030284,0.087719,16,25,7,0,7,18,1585,285,0.852761,163,24,0.964912,57,2,0.842105,19,3,0.855035,0.010791,3,3,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,OlmOCRv2,0.031272,0.135338,6,38,1,0,18,18,1439,266,0.756098,123,30,0.785714,14,3,0.5,2,1,0.775319,0.056452,14,14,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",OlmOCRv2,0.015677,0.077605,3,36,3,0,16,19,2679,451,0.848485,231,35,0.885714,140,16,0,1,1,0.86091,0.02069,9,9,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,OlmOCRv2,0.032698,0.114583,1,45,2,0,20,13,1468,288,0.822222,135,24,0.5,4,2,0,1,1,0.799339,0.029851,8,8,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,OlmOCRv2,0.054962,0.253112,7,64,1,0,38,23,1310,241,0.775862,116,26,0.821429,28,5,0.75,12,3,0.538745,0.078818,16,11,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,OlmOCRv2,0.013011,0.055276,0,14,0,0,7,4,1076,199,0.913043,92,8,0.964286,28,1,0,1,1,0.917073,0.010417,2,2,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,OlmOCRv2,0.019549,0.065217,0,25,1,0,10,5,1330,230,0.882883,111,13,0.666667,9,3,0,2,2,0.900431,0.013636,3,3,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",OlmOCRv2,0.018421,0.075188,0,13,1,0,5,5,760,133,0.84375,64,10,0.857143,7,1,0,1,1,0.87707,0.039062,5,5,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,OlmOCRv2,0.013807,0.04918,0,18,3,0,6,9,1521,305,0.922222,180,14,0.978723,47,1,0,1,1,0.91035,0.016722,5,5,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,OlmOCRv2,0.008289,0.026316,0,11,0,0,4,2,1327,228,0.962264,106,4,1,2,0,0,1,1,0.960125,0.008929,2,2,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",OlmOCRv2,0.027733,0.049434,3,144,8,0,31,17,5589,971,0.913907,453,39,0.906542,214,20,0,3,3,0.922985,0.012766,12,12,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",OlmOCRv2,0.042564,0.084211,3,156,7,0,34,22,3900,665,0.852308,325,48,0.782178,101,22,0.7,10,3,0.865441,0.011094,7,5,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,OlmOCRv2,0.020183,0.064103,5,22,6,1,10,9,1635,312,0.890411,146,16,0.9,70,7,0.8,5,1,0.891829,0.019802,6,6,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,OlmOCRv2,0.012808,0.041026,0,8,18,0,3,13,2030,390,0.927461,193,14,0.91358,81,7,0,1,1,0.907733,0.01292,5,5,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,OlmOCRv2,0.096659,0.086262,0,162,0,0,23,4,1676,313,0.862745,153,21,0.871429,70,9,0.333333,3,2,0.891561,0.006897,2,2,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,OlmOCRv2,0.016756,0.063241,1,19,2,0,8,8,1313,253,0.890625,128,14,0.919355,62,5,0.8,5,1,0.887485,0.016327,4,4,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,OlmOCRv2,0.069513,0.143678,5,38,27,2,9,14,1007,174,0.769231,91,21,0.666667,33,11,0,1,1,0.764321,0.047904,8,8,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",OlmOCRv2,0.0692,0.123318,3,168,2,0,37,18,2500,446,0.771028,214,49,0.6875,80,25,0,3,3,0.809442,0.022005,9,9,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,OlmOCRv2,0.021429,0.09,4,19,1,0,8,10,1120,200,0.813187,91,17,0.880952,42,5,0.8,5,1,0.840366,0.03125,6,6,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,OlmOCRv2,0.029292,0.096654,3,39,1,1,14,11,1468,269,0.822695,141,25,0.76,25,6,0.875,8,1,0.836692,0.027344,7,7,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,OlmOCRv2,0.010907,0.038023,0,16,0,0,6,4,1467,263,0.925,120,9,0.946429,56,3,0,1,1,0.938454,0.011673,3,3,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",OlmOCRv2,0.095678,0.164021,3,175,19,1,26,35,2059,378,0.754545,220,54,0.5,36,18,0,3,3,0.717269,0.033994,12,11,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,OlmOCRv2,0.023077,0.097345,0,15,0,0,7,4,650,113,0.804348,46,9,0.884615,26,3,0,1,1,0.845081,0,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",OlmOCRv2,0.022595,0.066176,0,34,1,0,11,7,1549,272,0.856,125,18,0.692308,13,4,0.5,2,1,0.893473,0.011494,3,3,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,OlmOCRv2,0.100358,0.171348,1,188,7,0,41,20,1953,356,0.705263,190,56,0.45,40,22,0.375,8,5,0.753715,0.019048,6,6,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",OlmOCRv2,0.039339,0.195021,0,23,27,0,16,31,1271,241,0.803191,188,37,0.897436,78,8,0.966102,59,2,0.609764,0.004444,1,1,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,OlmOCRv2,0.017332,0.053719,0,23,0,0,7,6,1327,242,0.891667,120,13,0.833333,6,1,0.888889,9,1,0.908714,0.017021,4,4,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,OlmOCRv2,0.016511,0.078397,1,49,3,0,23,22,3210,574,0.85283,265,39,0.947368,19,1,0.333333,3,2,0.85737,0.025408,14,14,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,OlmOCRv2,0.02046,0.050633,11,32,5,1,8,11,2346,395,0.914286,210,18,0.880734,109,13,1,6,0,0.907636,0.005155,2,2,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,OlmOCRv2,0.015895,0.057252,0,22,1,0,9,6,1447,262,0.905983,117,11,0.833333,6,1,0,1,1,0.907006,0.003953,1,1,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,OlmOCRv2,0.014407,0.055046,0,17,0,0,8,4,1180,218,0.914894,94,8,0.928571,42,3,0,1,1,0.916102,0.009524,2,2,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,OlmOCRv2,0.010981,0.04931,0,29,2,0,11,14,2823,507,0.900862,232,23,0.941748,103,6,0.833333,6,1,0.909777,0.012097,6,6,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,OlmOCRv2,0.04061,0.07772,3,176,34,1,36,38,5245,965,0.857438,484,69,0.84898,245,37,0.666667,9,3,0.87218,0.017204,16,16,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,OlmOCRv2,0.031373,0.084821,0,40,0,0,12,7,1275,224,0.852174,115,17,0.857143,56,8,0,2,2,0.865489,0.018868,4,4,1705,1700-1724
